2018-11-22 12:49:32.423716,10.139.39.98,0.15
2018-11-22 12:49:32.607256,10.139.37.194,0.175589
2018-11-22 12:49:32.782694,10.228.192.210,0.167628
2018-11-22 12:49:32.844295,10.139.7.4,0.15
2018-11-22 12:49:32.918823,10.139.40.85,0.067134
2018-11-22 12:49:32.956912,10.139.40.122,0.030459
2018-11-22 12:49:32.999066,10.138.25.67,0.034778
2018-11-22 12:49:33.040955,10.138.57.2,0.03438
2018-11-22 12:49:33.161111,10.139.17.4,0.112289
2018-11-22 12:49:33.587342,10.138.85.130,0.418521
2018-11-22 12:49:33.626204,10.138.120.66,0.03145
2018-11-22 12:49:34.105888,10.140.93.35,0.471751
2018-11-22 12:49:37.136202,10.228.193.210,0.15
2018-11-22 12:51:47.618282,10.228.204.9,0.15
2018-11-22 12:51:32.431830,10.139.39.98,0.15
2018-11-22 12:51:32.618379,10.139.37.194,0.175272
2018-11-22 12:51:32.795940,10.228.192.210,0.168573
2018-11-22 12:51:32.849894,10.139.7.4,0.15
2018-11-22 12:51:32.915401,10.139.40.85,0.058747
2018-11-22 12:51:32.952937,10.139.40.122,0.030202
2018-11-22 12:51:32.994677,10.138.25.67,0.034012
2018-11-22 12:51:33.038849,10.138.57.2,0.035646
2018-11-22 12:51:33.213749,10.139.17.4,0.167322
2018-11-22 12:51:33.613359,10.138.85.130,0.391721
2018-11-22 12:51:33.653958,10.138.120.66,0.03255
2018-11-22 12:51:34.170302,10.140.93.35,0.508033
2018-11-22 12:51:37.205928,10.228.193.210,0.15
2018-11-22 12:53:46.402255,10.228.204.9,0.15
2018-11-22 12:53:32.427303,10.139.39.98,0.15
2018-11-22 12:53:32.610967,10.139.37.194,0.175672
2018-11-22 12:53:32.789327,10.228.192.210,0.169497
2018-11-22 12:53:32.864758,10.139.7.4,0.15
2018-11-22 12:53:32.901950,10.139.40.85,0.029266
2018-11-22 12:53:32.940770,10.139.40.122,0.030889
2018-11-22 12:53:32.984110,10.138.25.67,0.03507
2018-11-22 12:53:33.026263,10.138.57.2,0.034206
2018-11-22 12:53:33.240746,10.139.17.4,0.206295
2018-11-22 12:53:33.607735,10.138.85.130,0.358903
2018-11-22 12:53:33.652289,10.138.120.66,0.035975
2018-11-22 12:53:34.131486,10.140.93.35,0.470914
2018-11-22 12:53:37.166921,10.228.193.210,0.15
2018-11-22 12:55:47.234280,10.228.204.9,0.15
2018-11-22 12:55:32.429340,10.139.39.98,0.15
2018-11-22 12:55:32.615334,10.139.37.194,0.178236
2018-11-22 12:55:32.798387,10.228.192.210,0.174129
2018-11-22 12:55:32.885184,10.139.7.4,0.15
2018-11-22 12:55:32.923381,10.139.40.85,0.030926
2018-11-22 12:55:32.961763,10.139.40.122,0.030643
2018-11-22 12:55:33.004046,10.138.25.67,0.034666
2018-11-22 12:55:33.047386,10.138.57.2,0.035125
2018-11-22 12:55:33.113391,10.139.17.4,0.058452
2018-11-22 12:55:33.521118,10.138.85.130,0.39963
2018-11-22 12:55:33.564454,10.138.120.66,0.035619
2018-11-22 12:55:34.062100,10.140.93.35,0.488747
2018-11-22 12:55:36.918485,10.228.193.210,0.15
2018-11-22 12:57:48.066297,10.228.204.9,0.15
2018-11-22 12:57:32.431387,10.139.39.98,0.15
2018-11-22 12:57:32.614885,10.139.37.194,0.175467
2018-11-22 12:57:32.791858,10.228.192.210,0.167972
2018-11-22 12:57:32.856832,10.139.7.4,0.15
2018-11-22 12:57:32.928730,10.139.40.85,0.06431
2018-11-22 12:57:32.966772,10.139.40.122,0.030248
2018-11-22 12:57:33.009603,10.138.25.67,0.035047
2018-11-22 12:57:33.051693,10.138.57.2,0.033959
2018-11-22 12:57:33.153990,10.139.17.4,0.094124
2018-11-22 12:57:33.516829,10.138.85.130,0.354322
2018-11-22 12:57:33.558243,10.138.120.66,0.032476
2018-11-22 12:57:34.043248,10.140.93.35,0.474925
2018-11-22 12:57:35.851117,10.228.193.210,0.15
2018-11-22 12:59:46.850280,10.228.204.9,0.15
2018-11-22 12:59:32.431649,10.139.39.98,0.15
2018-11-22 12:59:32.625196,10.139.37.194,0.185815
2018-11-22 12:59:32.806082,10.228.192.210,0.172177
2018-11-22 12:59:32.856818,10.139.7.4,0.15
2018-11-22 12:59:32.882377,10.139.40.85,0.018469
2018-11-22 12:59:32.917283,10.139.40.122,0.026897
2018-11-22 12:59:32.960565,10.138.25.67,0.033004
2018-11-22 12:59:33.004687,10.138.57.2,0.0357
2018-11-22 12:59:33.110092,10.139.17.4,0.096826
2018-11-22 12:59:33.331616,10.138.85.130,0.213043
2018-11-22 12:59:33.372904,10.138.120.66,0.032745
2018-11-22 12:59:33.839858,10.140.93.35,0.458005
2018-11-22 12:59:34.374567,10.228.193.210,0.15
2018-11-22 13:01:43.586277,10.228.204.9,0.15
2018-11-22 13:01:32.431784,10.139.39.98,0.15
2018-11-22 13:01:32.614942,10.139.37.194,0.175504
2018-11-22 13:01:32.787842,10.228.192.210,0.164621
2018-11-22 13:01:32.845748,10.139.7.4,0.15
2018-11-22 13:01:32.870979,10.139.40.85,0.018088
2018-11-22 13:01:32.906951,10.139.40.122,0.028769
2018-11-22 13:01:32.948286,10.138.25.67,0.033664
2018-11-22 13:01:32.992154,10.138.57.2,0.035918
2018-11-22 13:01:33.066080,10.139.17.4,0.065677
2018-11-22 13:01:33.287254,10.138.85.130,0.213052
2018-11-22 13:01:33.327757,10.138.120.66,0.032125
2018-11-22 13:01:33.791210,10.140.93.35,0.454586
2018-11-22 13:01:36.613731,10.228.193.210,0.15
2018-11-22 13:03:46.466377,10.228.204.9,0.15
2018-11-22 13:03:32.433904,10.139.39.98,0.15
2018-11-22 13:03:32.618086,10.139.37.194,0.176431
2018-11-22 13:03:32.796617,10.228.192.210,0.16928
2018-11-22 13:03:32.847320,10.139.7.4,0.15
2018-11-22 13:03:32.872778,10.139.40.85,0.018314
2018-11-22 13:03:32.907098,10.139.40.122,0.026663
2018-11-22 13:03:32.952427,10.138.25.67,0.037519
2018-11-22 13:03:32.994390,10.138.57.2,0.033797
2018-11-22 13:03:33.062616,10.139.17.4,0.060243
2018-11-22 13:03:33.315689,10.138.85.130,0.245097
2018-11-22 13:03:33.357127,10.138.120.66,0.032781
2018-11-22 13:03:33.820485,10.140.93.35,0.454425
2018-11-22 13:03:35.595415,10.228.193.210,0.15
2018-11-22 13:05:45.250299,10.228.204.9,0.15
2018-11-22 13:05:32.437816,10.139.39.98,0.15
2018-11-22 13:05:32.629860,10.139.37.194,0.18394
2018-11-22 13:05:32.805876,10.228.192.210,0.167945
2018-11-22 13:05:32.872015,10.139.7.4,0.15
2018-11-22 13:05:32.899184,10.139.40.85,0.018183
2018-11-22 13:05:32.933391,10.139.40.122,0.02678
2018-11-22 13:05:32.977040,10.138.25.67,0.035577
2018-11-22 13:05:33.019590,10.138.57.2,0.034082
2018-11-22 13:05:33.086597,10.139.17.4,0.058425
2018-11-22 13:05:33.284889,10.138.85.130,0.189121
2018-11-22 13:05:33.326593,10.138.120.66,0.033269
2018-11-22 13:05:33.793167,10.140.93.35,0.457628
2018-11-22 13:05:35.056614,10.228.193.210,0.15
2018-11-22 13:07:46.082283,10.228.204.9,0.15
2018-11-22 13:07:32.437356,10.139.39.98,0.15
2018-11-22 13:07:32.626287,10.139.37.194,0.179953
2018-11-22 13:07:32.801345,10.228.192.210,0.166235
2018-11-22 13:07:32.877868,10.139.7.4,0.15
2018-11-22 13:07:32.903512,10.139.40.85,0.017732
2018-11-22 13:07:32.940807,10.139.40.122,0.028476
2018-11-22 13:07:32.984296,10.138.25.67,0.035022
2018-11-22 13:07:33.024949,10.138.57.2,0.032357
2018-11-22 13:07:33.093797,10.139.17.4,0.060681
2018-11-22 13:07:33.349244,10.138.85.130,0.247395
2018-11-22 13:07:33.387135,10.138.120.66,0.029934
2018-11-22 13:07:33.848281,10.140.93.35,0.452401
2018-11-22 13:07:36.587864,10.228.193.210,0.15
2018-11-22 13:09:46.914291,10.228.204.9,0.15
2018-11-22 13:09:32.437467,10.139.39.98,0.15
2018-11-22 13:09:32.625388,10.139.37.194,0.179884
2018-11-22 13:09:32.800035,10.228.192.210,0.166206
2018-11-22 13:09:32.885730,10.139.7.4,0.15
2018-11-22 13:09:32.911065,10.139.40.85,0.017966
2018-11-22 13:09:32.943404,10.139.40.122,0.024806
2018-11-22 13:09:32.983960,10.138.25.67,0.03262
2018-11-22 13:09:33.022532,10.138.57.2,0.030473
2018-11-22 13:09:33.125287,10.139.17.4,0.094902
2018-11-22 13:09:33.301357,10.138.85.130,0.168289
2018-11-22 13:09:33.343228,10.138.120.66,0.034084
2018-11-22 13:09:33.812048,10.140.93.35,0.460596
2018-11-22 13:09:34.569060,10.228.193.210,0.15
2018-11-22 13:11:45.698468,10.228.204.9,0.15
2018-11-22 13:11:32.440118,10.139.39.98,0.15
2018-11-22 13:11:32.623627,10.139.37.194,0.175622
2018-11-22 13:11:32.799079,10.228.192.210,0.166955
2018-11-22 13:11:32.858895,10.139.7.4,0.15
2018-11-22 13:11:32.884173,10.139.40.85,0.018176
2018-11-22 13:11:32.917164,10.139.40.122,0.025521
2018-11-22 13:11:32.957634,10.138.25.67,0.032428
2018-11-22 13:11:32.997258,10.138.57.2,0.030508
2018-11-22 13:11:33.182648,10.139.17.4,0.177318
2018-11-22 13:11:33.413896,10.138.85.130,0.223125
2018-11-22 13:11:33.453536,10.138.120.66,0.031745
2018-11-22 13:11:33.915363,10.140.93.35,0.45338
2018-11-22 13:11:36.239526,10.228.193.210,0.15
2018-11-22 13:13:46.530664,10.228.204.9,0.15
2018-11-22 13:13:32.441434,10.139.39.98,0.15
2018-11-22 13:13:32.627280,10.139.37.194,0.177419
2018-11-22 13:13:32.802296,10.228.192.210,0.166706
2018-11-22 13:13:32.871190,10.139.7.4,0.15
2018-11-22 13:13:32.897324,10.139.40.85,0.018208
2018-11-22 13:13:32.933116,10.139.40.122,0.027766
2018-11-22 13:13:32.976063,10.138.25.67,0.03469
2018-11-22 13:13:33.018017,10.138.57.2,0.0337
2018-11-22 13:13:33.083895,10.139.17.4,0.05621
2018-11-22 13:13:33.339249,10.138.85.130,0.246104
2018-11-22 13:13:33.381344,10.138.120.66,0.033727
2018-11-22 13:13:33.858410,10.140.93.35,0.46822
2018-11-22 13:13:34.510979,10.228.193.210,0.15
2018-11-22 13:15:45.314330,10.228.204.9,0.15
2018-11-22 13:15:32.442462,10.139.39.98,0.15
2018-11-22 13:15:32.627537,10.139.37.194,0.176802
2018-11-22 13:15:32.800951,10.228.192.210,0.1649
2018-11-22 13:15:32.847992,10.139.7.4,0.15
2018-11-22 13:15:32.872862,10.139.40.85,0.01776
2018-11-22 13:15:32.904471,10.139.40.122,0.023849
2018-11-22 13:15:32.944574,10.138.25.67,0.032493
2018-11-22 13:15:32.986143,10.138.57.2,0.033773
2018-11-22 13:15:33.667621,10.139.17.4,0.673506
2018-11-22 13:15:33.918470,10.138.85.130,0.24267
2018-11-22 13:15:33.958237,10.138.120.66,0.031442
2018-11-22 13:15:34.419031,10.140.93.35,0.452047
2018-11-22 13:15:36.661179,10.228.193.210,0.15
2018-11-22 13:17:46.146247,10.228.204.9,0.15
2018-11-22 13:17:32.443927,10.139.39.98,0.15
2018-11-22 13:17:32.630945,10.139.37.194,0.178927
2018-11-22 13:17:32.801375,10.228.192.210,0.16155
2018-11-22 13:17:32.847183,10.139.7.4,0.15
2018-11-22 13:17:32.872322,10.139.40.85,0.017862
2018-11-22 13:17:32.904316,10.139.40.122,0.023867
2018-11-22 13:17:32.946871,10.138.25.67,0.034664
2018-11-22 13:17:32.989642,10.138.57.2,0.034539
2018-11-22 13:17:33.056923,10.139.17.4,0.057574
2018-11-22 13:17:33.268785,10.138.85.130,0.203532
2018-11-22 13:17:33.308987,10.138.120.66,0.032246
2018-11-22 13:17:33.772793,10.140.93.35,0.455031
2018-11-22 13:17:36.760733,10.228.193.210,0.15
2018-11-22 13:19:46.978289,10.228.204.9,0.15
2018-11-22 13:19:32.445572,10.139.39.98,0.15
2018-11-22 13:19:32.629951,10.139.37.194,0.174855
2018-11-22 13:19:32.807211,10.228.192.210,0.165948
2018-11-22 13:19:32.874838,10.139.7.4,0.15
2018-11-22 13:19:32.904512,10.139.40.85,0.018305
2018-11-22 13:19:32.944553,10.139.40.122,0.027288
2018-11-22 13:19:32.991775,10.138.25.67,0.034434
2018-11-22 13:19:33.035080,10.138.57.2,0.03318
2018-11-22 13:19:33.100895,10.139.17.4,0.053297
2018-11-22 13:19:33.290065,10.138.85.130,0.179837
2018-11-22 13:19:33.334507,10.138.120.66,0.034075
2018-11-22 13:19:33.810279,10.140.93.35,0.463395
2018-11-22 13:19:36.833004,10.228.193.210,0.15
2018-11-22 13:21:47.810324,10.228.204.9,0.15
2018-11-22 13:21:32.447399,10.139.39.98,0.15
2018-11-22 13:21:32.629263,10.139.37.194,0.173964
2018-11-22 13:21:32.806258,10.228.192.210,0.168292
2018-11-22 13:21:32.896641,10.139.7.4,0.15
2018-11-22 13:21:32.921886,10.139.40.85,0.018096
2018-11-22 13:21:32.956919,10.139.40.122,0.02717
2018-11-22 13:21:32.999586,10.138.25.67,0.034814
2018-11-22 13:21:33.043105,10.138.57.2,0.035552
2018-11-22 13:21:33.122733,10.139.17.4,0.071867
2018-11-22 13:21:33.444821,10.138.85.130,0.314087
2018-11-22 13:21:33.486248,10.138.120.66,0.033042
2018-11-22 13:21:33.955117,10.140.93.35,0.460462
2018-11-22 13:21:36.983142,10.228.193.210,0.15
2018-11-22 13:23:46.594299,10.228.204.9,0.15
2018-11-22 13:23:32.448511,10.139.39.98,0.15
2018-11-22 13:23:32.635181,10.139.37.194,0.178801
2018-11-22 13:23:32.807291,10.228.192.210,0.163592
2018-11-22 13:23:32.869919,10.139.7.4,0.15
2018-11-22 13:23:32.895653,10.139.40.85,0.018461
2018-11-22 13:23:32.926512,10.139.40.122,0.023159
2018-11-22 13:23:32.966145,10.138.25.67,0.032006
2018-11-22 13:23:33.009236,10.138.57.2,0.035228
2018-11-22 13:23:33.066843,10.139.17.4,0.049875
2018-11-22 13:23:33.303204,10.138.85.130,0.228697
2018-11-22 13:23:33.342932,10.138.120.66,0.031883
2018-11-22 13:23:33.812218,10.140.93.35,0.461056
2018-11-22 13:23:36.732401,10.228.193.210,0.15
2018-11-22 13:25:47.426456,10.228.204.9,0.15
2018-11-22 13:25:32.449644,10.139.39.98,0.15
2018-11-22 13:25:32.632071,10.139.37.194,0.174668
2018-11-22 13:25:32.805114,10.228.192.210,0.164771
2018-11-22 13:25:32.886313,10.139.7.4,0.15
2018-11-22 13:25:32.910899,10.139.40.85,0.017334
2018-11-22 13:25:32.944484,10.139.40.122,0.025874
2018-11-22 13:25:32.987985,10.138.25.67,0.035717
2018-11-22 13:25:33.032153,10.138.57.2,0.035161
2018-11-22 13:25:33.100834,10.139.17.4,0.060784
2018-11-22 13:25:33.392595,10.138.85.130,0.283725
2018-11-22 13:25:33.436690,10.138.120.66,0.035968
2018-11-22 13:25:33.905248,10.140.93.35,0.460478
2018-11-22 13:25:36.923519,10.228.193.210,0.15
2018-11-22 13:27:46.210304,10.228.204.9,0.15
2018-11-22 13:27:32.451214,10.139.39.98,0.15
2018-11-22 13:27:32.636188,10.139.37.194,0.173985
2018-11-22 13:27:32.813110,10.228.192.210,0.167727
2018-11-22 13:27:32.862565,10.139.7.4,0.15
2018-11-22 13:27:32.888562,10.139.40.85,0.018065
2018-11-22 13:27:32.923063,10.139.40.122,0.024851
2018-11-22 13:27:32.968827,10.138.25.67,0.03242
2018-11-22 13:27:33.014594,10.138.57.2,0.036807
2018-11-22 13:27:33.088681,10.139.17.4,0.065252
2018-11-22 13:27:33.374646,10.138.85.130,0.277259
2018-11-22 13:27:33.414978,10.138.120.66,0.032469
